customer_id,age,gender,income_bracket,loyalty_program,membership_years,churned,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_id,product_category,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,preferred_store,online_purchases,in_store_purchases,avg_items_per_transaction,avg_transaction_value,total_returned_items,total_returned_value,total_sales,total_transactions,total_items_purchased,total_discounts_received,avg_spent_per_category,max_single_purchase_value,min_single_purchase_value,product_name,product_brand,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,promotion_id,promotion_type,promotion_start_date,promotion_end_date,promotion_effectiveness,promotion_channel,promotion_target_audience,customer_zip_code,customer_city,customer_state,store_zip_code,store_city,store_state,distance_to_store,holiday_season,season,weekend,customer_support_calls,email_subscriptions,app_usage,website_visits,social_media_engagement,days_since_last_purchase
823,46,Female,Low,Yes,7,No,Married,0,Bachelor's,Employed,882931,2021-03-03 14:29:05,3747,Clothing,5,805.46,0.16,Credit Card,Location C,22,Sunday,11,9,167.67,Monthly,2021-11-19 16:36:35,0.43,Location B,94,77,1.57,375.55,1,858.6,8260.7,59,210,11.0,21.56,160.82,7.91,Product A,Brand Z,1.4,665,63,0.01,Large,8.74,Blue,Glass,2019-02-08 00:35:16,2023-11-13 21:18:47,332,509,Flash Sale,2021-10-28 04:17:57,2022-02-22 01:57:18,Medium,Social Media,New Customers,52206,City B,State Y,56599,City C,State Y,87.04,No,Summer,Yes,9,Yes,Low,53,Medium,335
824,60,Female,Low,No,1,Yes,Married,4,High School,Self-Employed,116081,2020-03-31 07:06:04,5939,Clothing,1,439.97,0.45,Credit Card,Location D,18,Tuesday,18,11,169.66,Yearly,2021-09-02 10:39:10,0.48,Location B,44,77,5.93,213.2,7,909.37,2021.7,83,161,835.63,316.14,866.07,2.63,Product D,Brand X,1.2,943,58,0.48,Small,2.5,Blue,Wood,2018-07-06 14:30:39,2022-04-02 23:13:15,172,692,20% Off,2021-04-18 16:05:09,2022-12-06 20:31:30,High,In-store,Returning Customers,94392,City C,State Z,55320,City B,State Z,47.87,Yes,Fall,No,1,Yes,High,4,High,224
825,28,Other,Medium,No,8,Yes,Single,1,PhD,Self-Employed,973876,2020-04-15 10:28:56,6021,Groceries,2,935.82,0.49,Credit Card,Location C,12,Friday,28,6,363.38,Daily,2021-05-05 16:03:48,0.12,Location A,42,53,9.01,369.02,5,46.18,4534.13,96,400,401.17,443.67,170.03,0.34,Product A,Brand Y,1.7,690,93,0.36,Large,2.06,Green,Plastic,2019-02-13 08:18:47,2022-12-05 06:42:07,196,219,20% Off,2021-04-03 20:08:04,2022-09-20 13:13:59,Medium,Online,Returning Customers,92655,City B,State X,54562,City C,State Y,80.61,Yes,Winter,Yes,6,Yes,Low,18,High,248
826,35,Other,High,No,4,No,Divorced,3,High School,Employed,762172,2021-02-14 07:33:35,7676,Furniture,1,861.1,0.09,Cash,Location B,2,Saturday,9,3,199.84,Weekly,2021-02-12 22:44:57,0.42,Location A,29,13,7.17,277.62,9,191.17,2052.72,48,64,868.5,951.53,865.65,7.49,Product C,Brand Z,3.3,833,84,0.15,Medium,0.85,Black,Plastic,2019-10-31 20:27:08,2023-02-17 02:45:52,13,118,20% Off,2021-11-22 22:31:14,2022-11-13 05:10:24,Low,In-store,Returning Customers,84457,City C,State X,80567,City A,State Y,39.18,No,Summer,Yes,11,Yes,Low,20,Low,357
827,64,Other,Low,Yes,0,Yes,Married,1,Bachelor's,Employed,310101,2021-06-02 11:22:20,4811,Electronics,2,399.02,0.06,Credit Card,Location A,4,Monday,42,10,462.9,Weekly,2021-08-27 20:51:59,0.0,Location B,31,31,8.25,489.29,7,998.15,4897.35,83,474,87.63,739.76,922.18,3.55,Product B,Brand Z,4.8,515,28,0.14,Medium,0.4,Green,Metal,2019-05-09 13:04:50,2023-08-03 17:17:29,88,578,Buy One Get One Free,2021-10-20 07:14:38,2022-04-11 10:38:12,Medium,In-store,New Customers,61368,City D,State Z,50078,City A,State Y,37.69,Yes,Winter,No,10,No,Low,6,High,186
828,29,Male,Low,Yes,7,No,Married,1,PhD,Retired,100479,2020-07-25 10:01:25,1568,Toys,2,935.25,0.49,Credit Card,Location C,23,Friday,10,10,120.47,Monthly,2021-09-02 17:48:46,0.47,Location B,55,8,3.04,402.1,6,734.09,7252.07,98,26,874.9,193.53,146.34,7.09,Product C,Brand Z,1.7,102,28,0.46,Large,5.64,Blue,Glass,2018-05-02 14:14:59,2022-02-13 00:15:17,202,262,20% Off,2021-09-28 06:34:33,2022-02-26 03:43:19,Medium,Social Media,Returning Customers,69371,City D,State Z,82032,City B,State Z,2.05,No,Fall,Yes,3,Yes,High,69,High,55
829,26,Other,Medium,Yes,4,No,Single,2,PhD,Employed,851384,2020-02-01 14:10:23,9729,Clothing,1,634.3,0.04,Debit Card,Location A,5,Sunday,48,7,363.73,Weekly,2021-10-21 11:05:07,0.28,Location A,87,16,3.35,432.35,2,345.92,2066.29,89,287,189.76,525.41,963.99,6.07,Product B,Brand Y,1.3,800,88,0.06,Small,6.67,Blue,Glass,2019-10-17 02:39:22,2023-02-24 07:12:10,136,33,20% Off,2021-05-11 07:36:31,2022-08-24 21:50:56,High,Social Media,New Customers,56948,City C,State Y,56385,City B,State Z,63.57,No,Winter,No,17,Yes,Medium,63,Low,112
830,27,Male,Medium,Yes,7,No,Single,2,High School,Retired,98427,2021-04-21 20:53:24,2295,Groceries,1,74.0,0.31,Mobile Payment,Location A,23,Monday,16,10,439.98,Yearly,2021-05-17 01:02:38,0.3,Location A,35,95,8.42,169.94,0,83.86,2575.26,7,314,757.67,473.21,682.76,3.84,Product C,Brand Y,4.5,440,61,0.15,Small,4.22,Red,Glass,2019-02-26 09:16:50,2023-03-13 08:31:36,363,767,20% Off,2021-05-10 12:58:35,2022-02-05 13:33:54,High,Social Media,New Customers,80421,City B,State X,50817,City D,State Y,5.46,Yes,Spring,No,1,Yes,Medium,35,High,97
831,75,Other,Medium,No,2,No,Single,4,Master's,Self-Employed,885747,2020-12-05 21:55:31,9023,Clothing,7,628.33,0.49,Credit Card,Location D,18,Tuesday,46,1,208.71,Daily,2021-08-25 10:14:31,0.1,Location A,92,4,2.71,246.55,1,240.67,6008.75,6,371,273.97,178.12,128.97,1.58,Product A,Brand Y,1.0,587,20,0.39,Medium,7.31,White,Glass,2018-05-03 12:56:52,2023-09-05 18:32:45,357,812,Buy One Get One Free,2021-05-20 23:41:24,2022-04-05 11:50:09,High,Social Media,New Customers,54394,City C,State Z,80557,City C,State X,57.7,No,Winter,Yes,1,Yes,Low,75,Medium,301
832,61,Other,Low,Yes,9,Yes,Divorced,4,High School,Retired,734661,2020-07-30 20:40:28,3255,Electronics,1,935.41,0.44,Mobile Payment,Location A,21,Sunday,14,8,408.78,Yearly,2021-10-04 05:06:24,0.03,Location B,28,77,7.65,393.56,8,345.39,9429.43,46,483,540.6,985.71,230.61,5.38,Product A,Brand Z,4.7,72,4,0.4,Large,6.47,Blue,Glass,2018-02-24 15:55:44,2023-10-03 00:52:23,314,535,Buy One Get One Free,2021-08-21 08:36:39,2022-01-26 12:29:51,Low,In-store,Returning Customers,23888,City D,State Y,36506,City B,State Y,22.94,Yes,Winter,No,5,Yes,High,10,High,298
833,34,Male,Low,Yes,6,Yes,Single,3,Master's,Unemployed,997679,2021-08-22 21:14:20,6626,Groceries,2,700.9,0.25,Cash,Location B,5,Monday,36,4,140.1,Yearly,2021-12-23 08:25:58,0.43,Location C,10,83,8.98,383.41,3,176.81,9588.35,12,309,980.69,806.98,149.7,0.91,Product A,Brand X,4.0,416,77,0.5,Medium,9.98,Green,Wood,2019-12-08 04:21:03,2022-05-02 01:53:08,194,213,20% Off,2021-09-15 02:29:34,2022-08-06 21:28:38,Medium,Online,Returning Customers,23587,City C,State Y,33878,City B,State Z,17.92,Yes,Spring,Yes,0,No,High,62,Medium,256
834,78,Female,High,No,1,Yes,Single,2,High School,Unemployed,960256,2021-02-26 04:48:21,4657,Toys,5,661.32,0.16,Cash,Location C,21,Tuesday,51,5,124.57,Daily,2021-06-20 17:02:46,0.29,Location A,47,34,6.82,165.59,7,748.03,7117.8,30,489,266.01,195.61,336.58,9.8,Product C,Brand X,1.8,332,38,0.35,Large,7.22,Green,Plastic,2019-12-24 19:34:35,2023-07-01 03:02:52,5,785,20% Off,2021-02-01 16:18:46,2022-06-14 01:31:48,Medium,Social Media,Returning Customers,27436,City C,State X,91401,City B,State Z,62.79,No,Summer,Yes,6,Yes,High,56,Medium,17
835,55,Other,Medium,No,9,Yes,Married,2,Bachelor's,Unemployed,321626,2021-03-13 06:49:06,5885,Clothing,6,49.71,0.33,Credit Card,Location D,15,Sunday,20,6,477.36,Daily,2021-08-31 13:52:39,0.44,Location B,98,33,2.74,98.57,4,201.45,5411.3,77,193,597.89,68.39,476.1,5.46,Product C,Brand X,3.8,712,48,0.47,Medium,8.31,Red,Plastic,2019-03-11 09:29:29,2023-12-27 14:26:58,39,723,Buy One Get One Free,2021-03-23 10:32:03,2022-04-07 08:53:28,High,Social Media,Returning Customers,13468,City C,State Z,29016,City B,State Z,5.16,No,Winter,Yes,7,Yes,Low,40,High,259
836,24,Female,Medium,Yes,5,Yes,Single,3,High School,Self-Employed,130326,2021-11-16 16:44:10,8741,Groceries,5,540.75,0.38,Cash,Location D,6,Friday,13,5,406.14,Daily,2021-01-25 08:07:17,0.11,Location C,7,63,3.16,108.93,6,490.1,4730.39,33,194,400.47,631.74,446.16,7.22,Product D,Brand Z,4.9,628,24,0.48,Large,3.33,Blue,Wood,2018-11-12 12:56:13,2022-05-19 11:10:18,357,126,20% Off,2021-05-25 06:27:59,2022-09-10 17:37:29,Low,Social Media,New Customers,62099,City C,State Y,63570,City B,State Y,89.8,No,Fall,No,9,Yes,Medium,74,Low,254
837,63,Female,Medium,Yes,2,Yes,Married,3,High School,Retired,783575,2020-05-07 00:45:20,3491,Toys,2,589.1,0.18,Credit Card,Location C,6,Sunday,52,1,238.26,Daily,2021-02-14 08:26:09,0.09,Location A,20,0,2.78,441.77,8,149.79,5262.82,51,417,541.3,121.51,455.24,8.63,Product D,Brand Z,3.0,868,20,0.04,Medium,7.33,White,Metal,2019-01-08 11:11:18,2022-06-18 04:01:58,348,718,20% Off,2021-02-28 16:58:33,2022-11-29 04:56:24,High,In-store,New Customers,69352,City B,State Z,27479,City C,State Z,86.76,Yes,Fall,Yes,11,No,High,56,Medium,283
838,30,Female,High,Yes,8,No,Single,4,Bachelor's,Employed,190367,2021-11-29 08:32:18,9124,Furniture,9,135.8,0.34,Cash,Location C,22,Monday,40,7,136.99,Weekly,2021-12-07 09:42:35,0.38,Location D,73,70,7.07,127.63,7,792.49,4191.97,70,340,726.82,864.48,762.27,0.96,Product A,Brand Y,1.5,899,20,0.1,Small,0.63,Black,Plastic,2018-03-15 09:33:25,2023-09-10 14:46:44,173,961,20% Off,2021-03-03 10:44:22,2022-07-22 16:37:30,High,Online,New Customers,92288,City D,State Z,88465,City B,State Z,66.79,Yes,Spring,No,17,No,Low,75,High,263
839,57,Other,Low,Yes,6,No,Divorced,2,Bachelor's,Unemployed,485345,2020-11-23 00:28:02,5169,Groceries,4,754.09,0.32,Mobile Payment,Location B,1,Saturday,23,3,343.91,Monthly,2021-02-07 00:39:43,0.02,Location A,45,67,5.05,20.18,8,413.87,2482.5,15,285,391.26,218.19,844.09,2.9,Product A,Brand X,4.1,213,21,0.39,Small,9.5,Black,Wood,2019-11-22 12:00:11,2023-10-25 14:04:28,116,648,Flash Sale,2021-06-07 20:54:28,2022-05-05 15:08:30,Low,In-store,Returning Customers,62769,City C,State Y,10654,City A,State Y,13.27,Yes,Summer,Yes,7,No,Medium,76,Low,334
840,59,Male,High,Yes,4,Yes,Married,2,Bachelor's,Employed,429375,2021-05-17 17:04:15,2775,Electronics,4,255.19,0.22,Mobile Payment,Location B,8,Thursday,27,11,397.72,Weekly,2021-02-08 12:27:46,0.2,Location B,87,75,7.77,119.42,2,851.59,1282.37,80,459,115.44,753.75,955.91,9.14,Product D,Brand Y,2.9,748,39,0.25,Medium,1.09,Green,Metal,2018-01-22 17:50:44,2023-03-10 05:44:13,44,968,20% Off,2021-09-19 11:37:07,2022-08-26 10:43:45,High,Online,New Customers,56567,City D,State Y,52126,City C,State Z,1.39,Yes,Summer,No,8,Yes,Low,6,High,348
841,26,Male,High,No,7,No,Married,1,High School,Employed,839868,2020-01-20 18:28:07,4375,Toys,7,896.88,0.44,Credit Card,Location D,0,Thursday,35,1,491.75,Weekly,2021-12-25 16:55:11,0.03,Location B,1,47,1.99,438.71,9,830.27,2975.62,64,87,440.63,164.54,181.27,8.06,Product B,Brand Z,2.0,227,55,0.15,Small,1.1,Black,Plastic,2019-02-22 16:19:37,2023-09-03 04:00:34,310,377,20% Off,2021-04-03 17:37:17,2022-07-13 05:43:16,Medium,Online,Returning Customers,61296,City B,State Y,15399,City A,State Y,52.13,No,Winter,Yes,15,Yes,High,16,Medium,123
842,67,Other,High,No,9,Yes,Divorced,0,PhD,Self-Employed,311390,2020-08-13 16:57:58,9707,Toys,4,265.78,0.41,Credit Card,Location B,22,Sunday,45,1,425.51,Daily,2021-03-12 11:44:38,0.48,Location D,65,62,1.41,444.89,7,489.15,5846.44,17,223,598.5,206.76,170.36,1.68,Product C,Brand Z,3.7,123,96,0.28,Medium,0.57,Green,Metal,2019-10-15 18:18:04,2022-01-07 04:56:35,117,386,Flash Sale,2021-12-21 12:25:28,2022-06-16 16:08:43,High,Social Media,New Customers,67229,City B,State Y,41958,City C,State Z,86.97,No,Fall,No,4,Yes,Medium,9,Low,228
843,44,Female,Low,No,6,Yes,Divorced,3,High School,Unemployed,590831,2020-12-22 12:39:15,7322,Clothing,8,99.73,0.32,Credit Card,Location A,16,Tuesday,24,9,127.45,Monthly,2021-06-16 03:47:49,0.25,Location B,80,71,7.97,20.78,7,701.59,2682.49,77,282,196.41,493.33,676.09,4.89,Product D,Brand Y,1.3,5,5,0.29,Medium,8.6,White,Plastic,2018-10-13 01:48:44,2022-08-13 15:38:15,118,780,Buy One Get One Free,2021-04-24 04:23:54,2022-02-04 19:57:39,Medium,Online,New Customers,81651,City A,State X,83893,City D,State Y,90.58,Yes,Summer,Yes,8,Yes,High,73,Low,186
844,75,Male,High,No,9,Yes,Divorced,4,Master's,Employed,575725,2020-06-17 10:51:38,4436,Electronics,9,657.27,0.38,Cash,Location C,0,Thursday,28,8,460.05,Weekly,2021-05-14 17:45:12,0.08,Location A,74,5,9.78,55.51,3,787.09,7267.07,20,99,129.53,612.77,210.42,7.33,Product D,Brand Y,3.4,562,91,0.31,Small,1.57,Green,Metal,2018-04-08 00:21:57,2022-10-17 23:54:31,127,397,20% Off,2021-11-23 23:18:36,2022-06-04 07:48:31,Low,Online,Returning Customers,52690,City C,State X,46867,City D,State X,60.43,Yes,Spring,Yes,15,No,Low,29,High,214
845,19,Female,Medium,No,6,Yes,Married,2,Master's,Unemployed,19335,2020-08-24 23:46:34,5855,Electronics,4,865.9,0.33,Cash,Location A,21,Wednesday,21,10,176.58,Weekly,2021-12-26 18:55:19,0.17,Location C,1,31,5.42,120.6,9,711.7,8625.08,45,155,27.23,820.51,523.18,3.93,Product D,Brand Z,4.2,429,42,0.34,Large,1.06,Black,Metal,2018-07-13 03:00:32,2023-02-04 20:38:52,17,352,20% Off,2021-07-26 02:52:58,2022-10-18 01:57:49,High,Social Media,Returning Customers,36750,City C,State Y,52925,City C,State Z,15.66,Yes,Spring,Yes,8,No,Low,94,High,13
846,22,Male,Medium,No,2,No,Married,3,Master's,Employed,964529,2021-03-31 07:37:54,3726,Groceries,5,35.38,0.07,Cash,Location B,19,Sunday,45,12,226.73,Yearly,2021-01-22 12:38:46,0.03,Location B,11,33,7.62,331.79,7,327.34,5251.48,64,46,720.1,673.86,155.26,4.57,Product D,Brand X,4.5,222,2,0.44,Small,7.39,Blue,Metal,2018-08-31 04:06:28,2023-01-07 14:54:52,54,608,Buy One Get One Free,2021-10-11 22:08:07,2022-06-17 19:22:05,Low,In-store,Returning Customers,71425,City C,State Y,42730,City D,State X,96.77,No,Spring,No,16,Yes,Medium,23,Low,309
847,46,Other,High,Yes,1,Yes,Single,1,Master's,Unemployed,71923,2021-08-10 15:05:56,6705,Toys,1,865.96,0.19,Debit Card,Location C,21,Monday,51,11,229.27,Weekly,2021-06-01 19:38:52,0.22,Location D,12,1,9.97,83.67,3,323.26,6204.66,80,443,463.28,139.05,296.7,5.13,Product D,Brand Z,4.8,651,89,0.28,Small,8.92,White,Wood,2019-02-19 21:29:49,2023-12-06 21:10:53,261,266,20% Off,2021-09-27 09:24:07,2022-05-05 21:30:25,High,Social Media,New Customers,31157,City B,State X,24694,City C,State Y,92.91,Yes,Winter,No,15,No,Medium,30,Medium,343
848,54,Other,Low,No,9,Yes,Single,1,Master's,Unemployed,872078,2020-10-04 01:37:09,9134,Groceries,6,599.56,0.02,Debit Card,Location D,23,Friday,8,8,371.59,Weekly,2021-10-19 22:12:11,0.31,Location B,45,72,3.01,18.24,8,665.43,8651.52,99,294,644.84,748.92,972.85,3.49,Product A,Brand X,2.2,181,40,0.24,Large,0.27,Green,Metal,2018-10-01 08:52:37,2023-07-10 08:35:12,292,488,Flash Sale,2021-08-31 02:09:51,2022-10-14 04:36:41,Low,Online,New Customers,70711,City D,State Z,60153,City A,State Z,49.48,No,Summer,No,5,Yes,Low,83,High,274
849,55,Female,High,No,5,No,Single,3,High School,Retired,966074,2021-02-01 00:21:04,7704,Clothing,4,138.94,0.06,Cash,Location A,3,Thursday,30,12,476.35,Yearly,2021-03-08 14:00:41,0.14,Location B,34,44,3.77,328.08,1,143.49,1646.14,39,200,942.7,514.56,509.92,9.55,Product C,Brand X,3.8,110,70,0.38,Small,1.99,Black,Plastic,2019-04-12 07:47:41,2022-02-17 18:47:38,103,362,Buy One Get One Free,2021-04-08 22:55:04,2022-12-18 11:19:14,Medium,Social Media,New Customers,47640,City C,State X,11160,City A,State Y,16.73,No,Fall,No,3,No,High,66,Medium,294
850,36,Female,Medium,Yes,4,No,Married,0,Master's,Retired,304638,2020-12-04 21:22:19,8282,Electronics,6,355.17,0.04,Mobile Payment,Location B,6,Sunday,3,2,87.91,Monthly,2021-05-15 11:41:50,0.48,Location A,79,24,5.08,229.07,6,706.3,9141.11,69,344,758.59,425.74,615.85,2.45,Product A,Brand Z,1.1,648,88,0.09,Small,7.95,Red,Wood,2019-05-26 03:04:44,2022-06-12 22:44:07,81,706,Flash Sale,2021-10-19 00:16:46,2022-02-11 08:21:26,High,Social Media,Returning Customers,39004,City C,State Z,55263,City A,State Y,90.55,Yes,Fall,No,5,No,Medium,79,High,43
851,25,Other,Medium,Yes,1,Yes,Single,2,PhD,Employed,122222,2020-10-09 20:34:14,1999,Furniture,2,413.7,0.15,Cash,Location C,13,Friday,6,12,22.04,Weekly,2021-09-17 05:17:16,0.27,Location B,76,97,6.56,469.09,0,87.25,3557.57,6,250,926.95,423.45,133.37,7.98,Product B,Brand Z,1.4,459,83,0.31,Medium,0.66,White,Plastic,2019-12-21 01:31:07,2022-09-09 02:02:26,190,900,20% Off,2021-01-08 00:41:38,2022-03-16 01:48:07,Medium,In-store,Returning Customers,56500,City D,State Z,58047,City B,State Z,29.21,Yes,Summer,Yes,2,No,Medium,23,High,261
852,65,Female,High,No,6,No,Divorced,4,High School,Self-Employed,330130,2020-09-15 14:52:11,867,Electronics,5,156.65,0.01,Credit Card,Location C,20,Friday,38,4,152.2,Daily,2021-03-22 11:22:19,0.46,Location B,64,44,2.69,423.49,9,429.31,7753.65,22,278,470.64,737.88,945.28,3.95,Product C,Brand X,5.0,149,17,0.33,Medium,4.13,Green,Wood,2019-02-10 02:03:46,2022-12-30 00:04:22,345,111,Buy One Get One Free,2021-05-23 11:43:58,2022-01-13 02:45:06,High,Online,Returning Customers,63771,City D,State X,63795,City B,State Y,17.57,Yes,Fall,No,9,No,Medium,43,Low,83
853,62,Male,High,Yes,5,No,Single,1,Master's,Unemployed,270098,2020-10-31 02:43:35,9117,Groceries,4,741.88,0.0,Debit Card,Location A,4,Monday,38,7,407.39,Monthly,2021-08-23 00:42:24,0.28,Location A,80,32,6.21,36.09,2,642.44,4902.98,93,403,407.41,337.05,14.07,3.64,Product B,Brand Z,2.6,55,93,0.35,Small,6.89,Black,Wood,2018-09-18 23:24:22,2023-12-20 07:40:07,101,250,Buy One Get One Free,2021-08-10 00:40:55,2022-05-02 21:42:50,Medium,Social Media,Returning Customers,49556,City D,State Z,94505,City B,State X,71.92,Yes,Fall,Yes,14,No,High,29,High,94
854,18,Female,Medium,Yes,8,No,Single,0,High School,Self-Employed,233286,2021-07-22 00:44:52,444,Electronics,3,713.65,0.42,Cash,Location B,19,Monday,52,10,454.93,Yearly,2021-05-06 23:56:44,0.41,Location B,44,67,7.99,27.46,9,62.09,8319.13,2,484,464.32,967.48,889.33,0.11,Product D,Brand X,1.6,581,44,0.08,Medium,3.3,White,Glass,2018-08-31 02:34:25,2023-08-31 00:46:14,274,178,Buy One Get One Free,2021-07-18 05:13:04,2022-09-29 02:48:33,Medium,In-store,New Customers,81390,City D,State Z,37112,City D,State Y,74.13,No,Winter,Yes,9,No,Low,51,Medium,97
855,39,Male,Medium,No,4,Yes,Married,2,Master's,Self-Employed,177207,2021-02-21 22:16:21,372,Clothing,8,692.15,0.48,Debit Card,Location C,7,Monday,36,3,107.66,Yearly,2021-09-13 17:54:10,0.46,Location D,12,6,1.32,472.4,9,304.32,1816.86,89,198,708.93,227.7,851.45,2.73,Product D,Brand Z,4.7,173,67,0.42,Medium,8.67,Green,Glass,2019-06-26 01:15:19,2023-05-29 08:57:11,7,762,Buy One Get One Free,2021-05-11 11:04:23,2022-04-17 16:09:36,Medium,Social Media,Returning Customers,44076,City D,State Z,59699,City D,State Z,50.7,Yes,Winter,Yes,17,No,Low,10,Medium,218
856,69,Other,High,Yes,6,Yes,Single,3,Bachelor's,Employed,595915,2020-03-20 01:27:47,7392,Electronics,5,878.6,0.42,Credit Card,Location B,22,Sunday,40,5,425.29,Weekly,2021-03-12 01:06:49,0.18,Location B,99,14,2.67,116.35,1,603.89,5577.76,66,472,21.13,525.85,856.2,4.45,Product A,Brand Z,2.1,737,27,0.5,Medium,7.41,Blue,Wood,2019-10-14 19:29:37,2023-08-06 23:25:13,0,653,20% Off,2021-07-25 13:06:40,2022-04-19 07:06:19,Low,Social Media,New Customers,79436,City D,State Y,38739,City D,State X,25.26,Yes,Summer,No,14,No,Low,4,Medium,74
857,34,Other,Medium,Yes,7,No,Divorced,3,Bachelor's,Retired,703070,2020-11-26 06:01:05,9219,Groceries,6,568.02,0.08,Mobile Payment,Location B,15,Monday,41,4,241.79,Monthly,2021-10-26 22:55:43,0.2,Location D,95,57,2.87,122.9,2,273.98,3729.87,85,444,130.29,981.27,336.22,9.1,Product B,Brand X,4.2,843,37,0.07,Small,2.56,White,Wood,2019-06-21 14:20:54,2022-05-12 13:47:06,77,796,Buy One Get One Free,2021-03-25 12:49:14,2022-07-18 22:36:10,Low,Online,Returning Customers,60944,City C,State X,34449,City A,State Y,77.72,Yes,Winter,Yes,18,Yes,High,69,Medium,133
858,24,Male,Low,Yes,4,No,Divorced,2,PhD,Self-Employed,797830,2021-03-29 19:29:15,854,Toys,1,5.98,0.49,Cash,Location A,14,Tuesday,39,3,492.91,Weekly,2021-07-29 21:40:26,0.13,Location C,27,19,6.9,249.01,7,477.57,438.46,64,182,109.07,793.39,284.88,3.2,Product A,Brand X,4.5,615,56,0.46,Medium,8.68,White,Metal,2018-01-02 02:47:27,2023-07-21 01:20:36,201,538,Buy One Get One Free,2021-01-18 07:52:30,2022-11-16 02:37:21,Medium,In-store,New Customers,56572,City A,State Z,97710,City A,State X,68.05,Yes,Fall,No,4,Yes,Low,31,Medium,201
859,42,Other,High,No,2,No,Divorced,0,Bachelor's,Self-Employed,468245,2021-10-29 09:54:38,1311,Electronics,3,890.99,0.11,Cash,Location D,16,Wednesday,34,11,460.08,Yearly,2021-11-25 15:26:49,0.4,Location D,98,78,8.55,492.13,1,771.21,9384.19,33,420,767.9,360.39,512.19,9.32,Product C,Brand Z,2.9,551,95,0.27,Medium,6.04,White,Wood,2019-09-05 15:21:25,2022-02-12 18:14:48,188,417,20% Off,2021-09-22 21:46:19,2022-07-15 10:02:13,High,Online,Returning Customers,95423,City B,State Z,33755,City D,State Z,10.55,No,Spring,No,12,No,Low,76,High,90
860,62,Other,High,Yes,3,Yes,Single,3,PhD,Retired,927800,2021-04-01 05:53:58,151,Electronics,3,561.94,0.42,Mobile Payment,Location D,18,Saturday,35,8,289.93,Yearly,2021-11-07 12:12:39,0.04,Location D,59,65,3.89,424.45,0,176.66,937.95,94,348,587.48,555.66,403.07,2.6,Product A,Brand X,2.2,625,43,0.07,Large,2.19,Blue,Plastic,2018-06-17 18:09:14,2022-01-13 22:41:34,299,255,20% Off,2021-04-23 22:01:49,2022-03-12 14:26:21,Low,Social Media,New Customers,87908,City A,State Y,64073,City D,State Z,93.36,Yes,Summer,No,10,No,Low,95,High,243
861,21,Male,High,Yes,3,No,Single,0,High School,Unemployed,688592,2021-02-06 13:34:32,7506,Toys,1,8.42,0.13,Debit Card,Location D,21,Wednesday,10,12,195.47,Monthly,2021-09-07 23:13:48,0.27,Location A,97,75,3.69,445.59,5,256.21,862.83,80,388,10.75,663.82,735.29,8.0,Product B,Brand Z,1.1,204,76,0.23,Medium,5.21,Blue,Wood,2018-12-11 18:30:23,2022-08-02 20:20:43,219,83,Flash Sale,2021-04-06 15:37:51,2022-05-31 17:41:24,Low,In-store,New Customers,89609,City C,State Z,69879,City C,State Z,6.04,Yes,Winter,Yes,1,Yes,High,33,Low,211
862,53,Female,Medium,Yes,1,No,Single,0,Bachelor's,Employed,173611,2020-02-16 03:49:51,7337,Electronics,9,357.97,0.02,Cash,Location B,18,Friday,29,6,422.79,Weekly,2021-02-04 13:41:41,0.14,Location C,55,27,1.27,206.7,1,656.55,8711.33,49,338,825.36,409.64,967.5,8.38,Product D,Brand Y,3.5,384,28,0.48,Small,2.58,Blue,Metal,2018-03-11 17:59:33,2023-12-26 02:45:38,35,97,20% Off,2021-06-13 08:40:51,2022-02-13 01:54:15,Low,Online,Returning Customers,81515,City B,State X,77012,City C,State Z,79.33,No,Fall,Yes,16,No,Medium,73,Low,174
863,23,Female,Low,No,4,No,Married,4,High School,Retired,153240,2020-09-29 23:24:09,1654,Groceries,2,42.21,0.12,Cash,Location A,2,Thursday,19,12,21.03,Yearly,2021-04-04 07:55:38,0.28,Location C,60,61,1.51,405.09,5,112.61,9325.6,5,2,463.72,547.9,940.55,7.73,Product C,Brand Y,3.5,577,22,0.02,Large,9.19,Green,Wood,2018-12-25 13:39:42,2022-07-11 23:15:30,222,2,Flash Sale,2021-01-16 12:00:56,2022-10-09 08:35:05,High,Social Media,New Customers,54644,City D,State Z,38738,City D,State X,65.32,Yes,Fall,No,9,Yes,Medium,47,Medium,248
864,77,Female,High,No,3,No,Married,2,PhD,Self-Employed,132808,2021-09-28 11:30:13,7206,Furniture,3,624.17,0.22,Credit Card,Location C,6,Saturday,23,7,363.03,Weekly,2021-09-10 00:53:44,0.09,Location B,40,49,8.46,81.7,9,378.17,3621.73,66,438,291.06,469.25,983.07,1.62,Product C,Brand Z,3.7,797,16,0.39,Small,5.03,Red,Wood,2018-02-24 13:03:55,2022-02-07 08:24:22,197,903,20% Off,2021-08-09 19:12:44,2022-05-05 15:24:18,Low,Social Media,Returning Customers,15170,City C,State Z,85874,City A,State Z,86.48,Yes,Fall,No,16,No,Low,30,Low,297
